ticker,time,current_price,min,max,n_window_sma,percentage_change,abs_change
HRB,2021-08-15T16:29:46.583164Z,$25.66,$11.10,$25.90,$24.30,119.30%,$4.15
CMI,2021-08-15T16:29:46.583164Z,$237.72,$99.63,$274.55,$236.80,137.82%,$65.23
HAS,2021-08-15T16:29:46.583164Z,$100.26,$42.64,$103.02,$97.06,100.50%,$0.50
FIS,2021-08-15T16:29:46.583164Z,$134.06,$101.17,$155.27,$142.57,97.30%,$-3.73
FRC,2021-08-15T16:29:46.583164Z,$198.85,$74.93,$203.75,$195.27,170.34%,$82.11
ISRG,2021-08-15T16:29:46.583164Z,$1003.04,$367.75,$1032.00,$970.00,167.94%,$405.78
EOG,2021-08-15T16:29:46.583164Z,$68.00,$28.12,$86.10,$75.14,85.81%,$-11.25
ES,2021-08-15T16:29:46.583164Z,$90.44,$60.07,$95.12,$85.48,113.26%,$10.59
FOXA,2021-08-15T16:29:46.583164Z,$37.00,$19.92,$44.18,$36.22,101.92%,$0.70
EIX,2021-08-15T16:29:46.583164Z,$57.00,$41.51,$73.00,$56.64,82.09%,$-12.44
HWM,2021-08-15T16:29:46.583164Z,$32.12,$10.58,$35.71,$32.68,101.97%,$0.62
EQIX,2021-08-15T16:29:46.583164Z,$814.09,$479.77,$841.83,$821.71,143.85%,$248.18
ILMN,2021-08-15T16:29:46.583164Z,$517.32,$209.20,$517.32,$486.63,158.20%,$190.32
GPN,2021-08-15T16:29:46.583164Z,$171.41,$115.47,$219.02,$185.44,92.90%,$-13.10
HES,2021-08-15T16:29:46.583164Z,$69.94,$28.29,$90.66,$77.95,106.35%,$4.18
EXR,2021-08-15T16:29:46.583164Z,$175.68,$71.69,$176.55,$171.85,176.23%,$75.99
EQR,2021-08-15T16:29:46.583164Z,$82.66,$45.04,$84.88,$82.61,109.81%,$7.38
EVRG,2021-08-15T16:29:46.583164Z,$68.10,$42.88,$70.06,$64.27,113.24%,$7.96
FAST,2021-08-15T16:29:46.583164Z,$55.27,$27.00,$55.93,$53.94,156.03%,$19.85
IPGP,2021-08-15T16:29:46.583164Z,$169.12,$102.74,$258.58,$201.12,115.46%,$22.64
FMC,2021-08-15T16:29:46.583164Z,$94.32,$58.20,$121.30,$103.98,97.05%,$-2.86
IQV,2021-08-15T16:29:46.583164Z,$248.14,$84.00,$253.94,$247.50,158.65%,$91.73
GS,2021-08-15T16:29:46.583164Z,$410.78,$131.64,$413.89,$378.49,180.84%,$183.63
EXPD,2021-08-15T16:29:46.583164Z,$123.91,$53.99,$130.36,$126.78,160.93%,$46.91
EXPE,2021-08-15T16:29:46.583164Z,$148.63,$45.65,$185.27,$159.31,134.42%,$38.06
GRMN,2021-08-15T16:29:46.583164Z,$167.52,$61.91,$167.52,$154.59,176.46%,$72.58
GD,2021-08-15T16:29:46.583164Z,$198.37,$102.09,$200.69,$192.72,116.75%,$28.45
LYV,2021-08-15T16:29:46.583164Z,$81.58,$29.50,$92.86,$81.81,113.48%,$9.69
FITB,2021-08-15T16:29:46.583164Z,$38.48,$10.91,$42.60,$37.14,132.69%,$9.48
HAL,2021-08-15T16:29:46.583164Z,$20.13,$4.55,$24.80,$20.91,83.52%,$-3.97
GPC,2021-08-15T16:29:46.583164Z,$124.64,$48.38,$132.77,$127.23,123.54%,$23.75
INTU,2021-08-15T16:29:46.583164Z,$540.74,$192.81,$540.74,$516.46,205.57%,$277.70
HPE,2021-08-15T16:29:46.583164Z,$14.98,$7.46,$16.41,$14.43,98.33%,$-0.25
GILD,2021-08-15T16:29:46.583164Z,$71.16,$55.43,$79.72,$68.87,116.01%,$9.82
F,2021-08-15T16:29:46.583164Z,$13.59,$4.01,$15.99,$14.03,146.72%,$4.33
HBI,2021-08-15T16:29:46.583164Z,$20.41,$6.73,$22.03,$18.35,150.81%,$6.88
HCA,2021-08-15T16:29:46.583164Z,$242.98,$67.65,$253.51,$233.89,166.46%,$97.01
GPS,2021-08-15T16:29:46.583164Z,$28.89,$5.24,$36.20,$29.94,177.97%,$12.66
ETN,2021-08-15T16:29:46.583164Z,$167.62,$55.57,$167.62,$155.80,183.35%,$76.20
EMR,2021-08-15T16:29:46.583164Z,$103.74,$36.60,$103.77,$98.35,140.24%,$29.77
HII,2021-08-15T16:29:46.583164Z,$205.94,$135.35,$269.10,$204.82,83.32%,$-41.22
HRL,2021-08-15T16:29:46.583164Z,$46.00,$38.89,$51.69,$46.97,107.56%,$3.23
LH,2021-08-15T16:29:46.583164Z,$302.04,$104.32,$302.04,$285.86,180.34%,$134.56
GIS,2021-08-15T16:29:46.583164Z,$59.84,$44.96,$63.55,$59.25,121.85%,$10.73
HD,2021-08-15T16:29:46.583164Z,$331.32,$147.93,$339.34,$326.02,156.17%,$119.17
ETR,2021-08-15T16:29:46.583164Z,$109.88,$73.99,$127.56,$102.92,99.14%,$-0.96
KEYS,2021-08-15T16:29:46.583164Z,$166.10,$78.28,$167.07,$159.63,159.42%,$61.91
INCY,2021-08-15T16:29:46.583164Z,$73.47,$63.18,$109.69,$78.82,85.46%,$-12.50
IVZ,2021-08-15T16:29:46.583164Z,$24.85,$6.41,$29.14,$25.14,149.74%,$8.25
EL,2021-08-15T16:29:46.583164Z,$326.60,$143.24,$333.83,$324.83,160.01%,$122.48
FE,2021-08-15T16:29:46.583164Z,$38.64,$25.52,$48.77,$37.58,87.78%,$-5.38
RE,2021-08-15T16:29:46.583164Z,$272.92,$156.40,$280.32,$251.08,102.13%,$5.70
HUM,2021-08-15T16:29:46.583164Z,$410.77,$212.28,$471.22,$445.22,114.23%,$51.18
NFLX,2021-08-15T16:29:46.583164Z,$515.92,$298.84,$586.34,$525.15,156.43%,$186.11
LRCX,2021-08-15T16:29:46.583164Z,$580.41,$184.02,$666.66,$624.65,198.93%,$288.65
EXC,2021-08-15T16:29:46.583164Z,$48.35,$28.57,$48.35,$46.22,112.55%,$5.39
HOG,2021-08-15T16:29:46.583164Z,$40.90,$14.90,$51.80,$42.33,112.78%,$4.64
BEN,2021-08-15T16:29:46.583164Z,$32.77,$14.25,$35.43,$30.86,137.42%,$8.92
FDX,2021-08-15T16:29:46.583164Z,$277.18,$89.15,$314.81,$288.32,182.31%,$125.15
INFO,2021-08-15T16:29:46.583164Z,$119.54,$44.82,$119.61,$115.01,160.09%,$44.87
KHC,2021-08-15T16:29:46.583164Z,$37.87,$18.98,$44.12,$38.90,128.82%,$8.47
LKQ,2021-08-15T16:29:46.583164Z,$50.48,$13.90,$52.11,$50.51,141.01%,$14.68
LW,2021-08-15T16:29:46.583164Z,$66.49,$44.09,$93.92,$72.99,80.92%,$-15.68
HFC,2021-08-15T16:29:46.583164Z,$30.39,$16.81,$48.49,$29.90,62.67%,$-18.10
LEG,2021-08-15T16:29:46.583164Z,$49.75,$21.44,$57.50,$49.12,104.81%,$2.28
KSS,2021-08-15T16:29:46.583164Z,$54.49,$11.41,$63.77,$51.86,116.06%,$7.54
SJM,2021-08-15T16:29:46.583164Z,$132.68,$91.58,$138.77,$129.57,136.97%,$35.81
